GlobalEventID,NumMentions,EventOffSet,Country1,Country2,Medias,URLS,Articles
1103141765,16,0.047104942,CHN,GBR,"yourdemocracy.net
yourdemocracy.net.au","https://www.yourdemocracy.net.au/drupal/node/47945
https://yourdemocracy.net/drupal/node/47945",2
1103138536,16,0.606464646,CHN,KAZ,chinadaily.com.cn,"https://global.chinadaily.com.cn/a/202305/18/WS6465ebcea310b6054fad3c5d.html
https://www.chinadaily.com.cn/a/202305/18/WS6465ebcea310b6054fad3c5d.html",2
1104758749,16,0.029374548,CAN,CHN,"stalbertgazette.com
airdriecityview.com","https://www.airdriecityview.com/beyond-local/federal-government-pledges-5m-to-chinese-canadian-museum-in-vancouver-7045602
https://www.stalbertgazette.com/beyond-local/federal-government-pledges-5m-to-chinese-canadian-museum-in-vancouver-7045602",2
1103842239,16,0.856449002,UKR,CHN,"msn.com
latimes.com","http://www.msn.com/en-us/news/world/peace-food-and-fertilizer-african-leaders-challenge-heading-to-talks-with-moscow-kyiv/ar-AA1bucKG
https://www.latimes.com/world-nation/story/2023-05-21/peace-food-and-fertilizer-african-leaders-challenge-heading-to-talks-with-moscow-kyiv",2
1103844116,16,0.844699384,CHN,UKR,"pbs.org
ahram.org.eg","https://english.ahram.org.eg/NewsContent/2/10/501333/World/Africa/African-leaders-to-broach-thorny-issue-of-paying-R.aspx
https://www.pbs.org/newshour/world/kyiv-moscow-to-separately-host-african-leaders-to-discuss-grain-fertilizer-exports-amid-war",2
1104688665,16,0.749176835,CHN,CHN,"prokerala.com
nagalandpost.com
menafn.com
indiatribune.com","https://indiatribune.com/china-to-help-pakistan-meet-debt-repayments-worth-2-3-billion/
https://menafn.com/1106313938/China-To-Help-Pakistan-Meet-Debt-Repayments-Worth-23-Billion
https://nagalandpost.com/index.php/china-to-help-pakistan-meet-debt-repayments-worth-2-3-billion/
https://www.prokerala.com/news/articles/a1422439.html",4
1102566815,16,0.046756099,CHN,CHE,"finanznachrichten.de
wallstreet-online.de","https://www.finanznachrichten.de/nachrichten-2023-05/59095943-cedrus-group-cedrus-group-signs-investment-and-advisory-collaboration-agreement-with-xiuzheng-pharmaceutical-group-023.htm
https://www.wallstreet-online.de/nachricht/16937845-cedrus-group-signs-investment-and-advisory-collaboration-agreement-with-xiuzheng-pharmaceutical-group",2
1102864948,16,0.006867608,CHN,PSE,"arabherald.com
middleeaststar.com","https://www.arabherald.com/news/273834064/china-reiterates-two-state-solution-as-un-marks-palestinian-nakba
https://www.middleeaststar.com/news/273834064/china-reiterates-two-state-solution-as-un-marks-palestinian-nakba",2
1104707199,16,0.506901311,AFG,CHN,"shanghaisun.com
asiabulletin.com","https://www.asiabulletin.com/news/273841719/afghanistan-restarts-direct-flights-to-china-after-3-years
https://www.shanghaisun.com/news/273841719/afghanistan-restarts-direct-flights-to-china-after-3-years",2
1102881886,16,0.563579887,AUS,CHN,"english.vov.vn
dtinews.vn","http://dtinews.vn/en/news/017002/83923/cashew-exports-in-april-hit-record-high.html
https://english.vov.vn/en/economy/cashew-exports-in-april-hit-record-high-post1020756.vov",2
1104664866,16,0.033438771,FRA,CHN,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230524-globaltimes05.htm,1
1104626036,16,0.05608024,USA,CHN,ucanews.com,https://www.ucanews.com/news/us-microsoft-warn-chinese-hackers-against-espionage-attacks/101422,1
1103157670,16,0.005411255,JPN,CHN,"globalnews.ca
q107.com","https://globalnews.ca/news/9707938/canada-trudeau-g7-summit-japan/
https://q107.com/news/9707938/canada-trudeau-g7-summit-japan/",2
1105268946,16,0.628213204,CHN,USA,talkvietnam.com,"https://www.talkvietnam.com/tag/israeli-foreign-military-bases/
https://www.talkvietnam.com/tag/where-sick-con-victims-seek-help/",2
1104797681,16,0.025281095,JPN,CHN,naturalnews.com,https://www.naturalnews.com/2023-05-25-biden-us-wont-decouple-china-g7-meeting.html,1
1104774521,16,0.538689327,CHN,AFR,"zimbabwestar.com
thestar.com.my","https://www.thestar.com.my/news/world/2023/05/26/chinese-firm-in-zimbabwe-marks-africa-day-with-cultural-exchange-event
https://www.zimbabwestar.com/news/273843271/chinese-firm-in-zimbabwe-marks-africa-day-with-cultural-exchange-event",2
1104779043,16,0.028565471,USA,CHN,nbcnews.com,https://www.nbcnews.com/news/asian-america/wrongfully-accused-spying-china-professor-wins-appeal-sue-government-rcna86109,3
1105291202,16,0.26923492,CHN,USA,"msn.com
yahoo.com","http://www.msn.com/en-us/news/us/new-survey-finds-the-lives-of-chinese-americans-are-heavily-impacted-by-racism-and-puts-renewed-focus-on-asian-hate-crimes/ar-AA1bNPkt
https://news.yahoo.com/survey-finds-lives-chinese-americans-163515763.html
https://www.msn.com/en-us/news/us/new-survey-finds-the-lives-of-chinese-americans-are-heavily-impacted-by-racism-and-puts-renewed-focus-on-asian-hate-crimes/ar-AA1bNPkt",3
1103135569,16,0.680847429,CHN,GBR,"miningweekly.com
hellenicshippingnews.com","https://www.hellenicshippingnews.com/copper-concentrate-market-to-face-steep-deficit-from-2025/
https://www.miningweekly.com/article/copper-concentrate-market-to-face-steep-deficit-from-2025-2023-05-18",2
1103815003,16,0.60326412,CHN,SYR,"english.news.cn
chinadaily.com.cn
china.org.cn","http://www.china.org.cn/world/Off_the_Wire/2023-05/21/content_85464817.htm
http://www.chinadaily.com.cn/a/202305/21/WS646a2ab1a310b6054fad436a.html
https://english.news.cn/20230521/d275a4ff23bf4fd3b1a3de8521de6b6b/c.html
https://english.news.cn/20230521/d720f477421f4af9b1a9def4eb0f76e4/c.html",4
1102358234,16,0.458015267,CHN,USA,biztoc.com,"https://biztoc.com/x/091ae95502cdf4d4
https://biztoc.com/x/aeff2df9be08683c",2
1104675260,16,0.011844332,CHN,CHN,"finanznachrichten.de
prnewswire.com","https://www.finanznachrichten.de/nachrichten-2023-05/59179729-chinese-president-xi-jinping-sends-congratulatory-letter-to-forum-on-development-of-xizang-008.htm
https://www.prnewswire.com/news-releases/chinese-president-xi-jinping-sends-congratulatory-letter-to-forum-on-development-of-xizang-301834522.html
https://www.prnewswire.com/news-releases/chinese-president-xi-jinping-sends-congratulatory-letter-to-forum-on-development-of-xizang-301834534.html",3
1104680305,16,0.681007462,CHN,CHN,"msn.com
vox.com","http://www.msn.com/en-us/news/politics/a-guide-to-ron-desantis-s-most-extreme-policies-in-florida/ar-AA1bFNiF
https://www.vox.com/politics/2023/5/25/23736141/ron-desantis-2024-florida-legislature-policies",2
1105325686,16,0.010582011,AFG,CHN,"azerbaijannews.net
centralasiatimes.com","https://www.azerbaijannews.net/news/273845876/globalink--afghans-welcome-flight-resumption-between-afghanistan-china
https://www.centralasiatimes.com/news/273845876/globalink--afghans-welcome-flight-resumption-between-afghanistan-china",2
1105242582,16,0.044132033,EUR,CHN,"msn.com
dailymail.co.uk","https://www.dailymail.co.uk/news/article-12132119/The-case-Swexit-Swedish-MEP-says-country-dragged-union-no-voter-wants.html
https://www.msn.com/en-gb/money/other/the-case-for-swexit-swedish-mep-says-his-country-is-being-dragged-into-a-union-no-voter-wants/ar-AA1bNoGJ",2
1103883564,16,0.635943092,ECU,CHN,"ccfgroup.com
chinadaily.com.cn","http://www.chinadaily.com.cn/a/202305/22/WS646ac0aea310b6054fad4452.html
https://www.ccfgroup.com/newscenter/newsview.php?Class_ID=800000&Info_ID=2023052230111",2
1102574484,16,0.809589939,EUR,CHN,msn.com,"https://www.msn.com/en-us/money/companies/china-s-security-crackdown-could-signal-new-realities-for-foreign-investors/ar-AA1beLeS
https://www.msn.com/en-us/money/companies/chinas-security-crackdown-could-signal-new-realities-for-foreign-investors/ar-AA1beLeS",2
1103822361,16,0.732355173,JPN,CHN,galvnews.com,"https://www.galvnews.com/news_ap/business/ap-business-summarybrief-at-11-13-a-m-edt/article_18b2eeb5-0d2a-53a3-bb3a-179cbc6382d5.html
https://www.galvnews.com/news_ap/business/ap-business-summarybrief-at-3-57-p-m-edt/article_18b2eeb5-0d2a-53a3-bb3a-179cbc6382d5.html",2
1105344249,15,0.41061197,CHN,KEN,chinadaily.com.cn,"http://www.chinadaily.com.cn/a/202305/29/WS64740d5aa310b6054fad5912.html
https://global.chinadaily.com.cn/a/202305/29/WS64740d5aa310b6054fad5912.html
https://www.chinadaily.com.cn/a/202305/29/WS64740d5aa310b6054fad5912.html",3
1102956350,15,0.225453642,CHN,CHN,"msn.com
yahoo.com","https://finance.yahoo.com/news/ukraine-recap-turkish-officials-grain-112247972.html
https://www.msn.com/en-us/news/world/ukraine-recap-black-sea-grain-deal-to-be-extended-by-two-months/ar-AA1bisJd",2
1105519543,15,0.196374204,CHN,IRN,"europesun.com
infowars.com
middleeaststar.com","https://www.europesun.com/news/273847035/washington-obsession-with-crushing-russia-has-dismantled-its-middle-east-agenda
https://www.infowars.com/posts/washingtons-obsession-with-crushing-russia-has-dismantled-its-middle-east-agenda/
https://www.middleeaststar.com/news/273847035/washington-obsession-with-crushing-russia-has-dismantled-its-middle-east-agenda",3
1103047004,15,0.958849043,EUR,CHN,"chinadaily.com.cn
china.org.cn","http://europe.chinadaily.com.cn/a/202305/17/WS6464ee9da310b6054fad38c3.html
http://usa.chinadaily.com.cn/a/202305/17/WS6464ee9da310b6054fad38c3.html
http://www.china.org.cn/business/2023-05/18/content_85375320.htm",3
1104586458,15,0.615962254,CHN,USA,hindustantimes.com,https://www.hindustantimes.com/technology/chinese-hacking-group-spying-on-us-infrastructural-organisations-says-microsoft-101684972248761.html,2
1104033607,15,0.075033997,CHN,CHN,"pressandjournal.co.uk
dorsetecho.co.uk
standard.co.uk","https://www.dorsetecho.co.uk/news/national/23539381.current-climate-policy-leave-two-billion-exposed-dangerous-heat-2100/
https://www.pressandjournal.co.uk/news/uk/5756740/current-climate-policy-to-leave-two-billion-exposed-to-dangerous-heat-by-2100/
https://www.standard.co.uk/news/environment/burkina-faso-australia-philippines-brazil-indonesia-b1082883.html",3
1105097944,15,0.020457661,CHN,USA,dw.com,https://www.dw.com/en/us-charges-2-over-chinese-plot-against-falun-gong-movement/a-65751437,2
1104736433,15,0.097732034,VNM,CHN,talkvietnam.com,https://www.talkvietnam.com/tag/vietnam-eez/,1
1105618120,15,0.135612154,CHN,CHN,"enca.com
bangkokpost.com","https://www.bangkokpost.com/business/2581621/elon-musk-meets-chinese-minister-in-beijing
https://www.enca.com/news/elon-musk-meets-chinese-fm-beijing",2
1104545803,15,0.064044342,CHN,THA,"theage.com.au
smh.com.au
brisbanetimes.com.au","https://www.brisbanetimes.com.au/traveller/inspiration/beyond-islands-nine-things-you-must-experience-in-the-other-thailand-20230515-p5d8de.html
https://www.smh.com.au/traveller/inspiration/beyond-islands-nine-things-you-must-experience-in-the-other-thailand-20230515-p5d8de.html
https://www.theage.com.au/traveller/inspiration/beyond-islands-nine-things-you-must-experience-in-the-other-thailand-20230515-p5d8de.html",3
1105517168,15,0.004078944,CHN,USA,nbcnews.com,https://www.nbcnews.com/tech/tech-news/chinese-apps-remain-hugely-popular-us-efforts-ban-tiktok-rcna86778,2
1102626640,15,0.337371609,CHN,EUR,chinadaily.com.cn,"http://www.chinadaily.com.cn/a/202305/16/WS64634422a310b6054fad3489.html
https://global.chinadaily.com.cn/a/202305/16/WS64634422a310b6054fad3489.html
https://www.chinadaily.com.cn/a/202305/16/WS64634422a310b6054fad3489.html",3
1102828750,15,0.635586885,CHN,TWN,zerohedge.com,https://www.zerohedge.com/geopolitical/china-says-new-us-support-taiwan-absolutely-intolerable,1
1103014529,15,0.28819913,CHN,MMR,reliefweb.int,https://reliefweb.int/report/myanmar/un-expert-exposes-1-billion-death-trade-myanmar-military,1
1105052467,15,0.211812627,CHN,DEU,"shanghaisun.com
english.news.cn
chinanationalnews.com","https://english.news.cn/20230527/8b57e83aee2a4437833b36f3e4fc15da/c.html
https://www.chinanationalnews.com/news/273844369/globalink--german-entrepreneurs-seek-business-opportunities-in-e-china
https://www.shanghaisun.com/news/273844369/globalink--german-entrepreneurs-seek-business-opportunities-in-e-china",3
1103365564,15,0.308265802,CHN,MMR,msn.com,https://www.msn.com/en-xl/asia/bangladesh/un-expert-exposes-1-billion-death-trade-to-myanmar-military/ar-AA1bjPe1,1
1103369049,15,0.003586037,RUS,CHN,washingtonpost.com,https://www.washingtonpost.com/world/2023/05/19/china-central-asia-russia-summit/,1
1103884922,15,0.657880464,CHN,VNM,"yahoo.com
tmcnet.com
newswit.com","https://finance.yahoo.com/news/lazada-launches-first-southeast-asian-020000935.html
https://www.newswit.com/en/ift1pu7rs5ky2stxhiu9cj94yi8iq0kp
https://www.tmcnet.com/usubmit/2023/05/21/9818042.htm",3
1105438725,15,0.515,CHN,RUS,"msn.com
metro.co.uk","https://metro.co.uk/2023/05/29/china-pledges-to-land-astronauts-on-the-moon-by-2030-18862806/
https://www.msn.com/en-us/news/world/china-pledges-to-land-astronauts-on-the-moon-by-2030-as-new-space-race-heats-up/ar-AA1bQtNa",2
1103092137,15,0.112740306,CHN,CHN,jowhar.com,https://www.jowhar.com/world-news/xi-of-china-celebrates-the-beginning-of-a-new-era-of-relationships-with-central-asia.html,1
1104974773,15,0.861718949,CHN,AUS,"econotimes.com
theuknews.com","http://www.econotimes.com/World-leaders-are-flocking-to-Papua-New-Guinea-Heres-why-1656724
https://www.econotimes.com/World-leaders-are-flocking-to-Papua-New-Guinea-Heres-why-1656724
https://www.theuknews.com/news/273842400/world-leaders-are-flocking-to-papua-new-guinea-heres-why",3
1103781074,15,0.022970327,CHN,CHN,"tellerreport.com
prnewswire.com","https://www.prnewswire.com/news-releases/global-times-xian-brings-silk-road-glory-into-bri-cooperation-as-host-of-china-central-asia-summit-301830271.html
https://www.tellerreport.com/news/2023-05-21-chang-an-fu-joins-hands-to-start-a-new-journey-on-the-silk-road---the-china-central-asia-summit-has-achieved-fruitful-results.ry-ZMPPHh.html",2
1105028541,15,0.297403382,CHN,USA,"channelnewsasia.com
businessworld.in","https://www.businessworld.in/article/Steel-Prices-In-China-Falls-To-Three-year-Low-Due-To-Weak-Demand/26-05-2023-478153/
https://www.channelnewsasia.com/business/china-steel-prices-hit-three-year-low-demand-woes-3517416",2
1103976503,15,0.021154145,BGD,CHN,"msn.com
firstpost.com","https://www.firstpost.com/world/false-and-baseless-bangladesh-fm-momen-ridicules-report-calling-him-pro-chinese-12632532.html
https://www.msn.com/en-in/news/world/false-and-baseless-bangladesh-fm-momen-ridicules-report-calling-him-pro-chinese/ar-AA1bweHr",2
1105457205,15,0.196374204,CHN,IRN,"russiaherald.com
arabherald.com
bignewsnetwork.com","https://www.arabherald.com/news/273847035/washington-obsession-with-crushing-russia-has-dismantled-its-middle-east-agenda
https://www.bignewsnetwork.com/news/273847035/washington-obsession-with-crushing-russia-has-dismantled-its-middle-east-agenda
https://www.russiaherald.com/news/273847035/washington-obsession-with-crushing-russia-has-dismantled-its-middle-east-agenda",3
1102521243,15,0.008192712,CHN,USA,"wbrc.com
msn.com
wsfa.com","https://www.msn.com/en-us/travel/news/chinese-ownership-of-alabama-land-resources-banned-in-proposed-legislation/ar-AA1bdPtj
https://www.wbrc.com/2023/05/15/chinese-ownership-alabama-land-resources-banned-proposed-legislation/
https://www.wsfa.com/2023/05/15/chinese-ownership-alabama-land-resources-banned-proposed-legislation/",3
1105288012,15,0.745483235,AUS,CHN,chinadaily.com.cn,"http://africa.chinadaily.com.cn/a/202305/28/WS64737a1fa310b6054fad574b.html
http://europe.chinadaily.com.cn/a/202305/28/WS64737a1fa310b6054fad574b.html
http://usa.chinadaily.com.cn/a/202305/28/WS64737a1fa310b6054fad574b.html",3
1102813188,15,0.039192555,CHN,CHN,"www.gov.cn
chinadaily.com.cn","http://english.www.gov.cn/news/202305/17/content_WS646471afc6d03ffcca6ed204.html
http://www.chinadaily.com.cn/a/202305/17/WS64643a8da310b6054fad368b.html
https://www.chinadaily.com.cn/a/202305/17/WS64643a8da310b6054fad368b.html",3
1104379334,15,0.639223211,CHN,RUS,theepochtimes.com,https://www.theepochtimes.com/ccp-presents-grave-threat-to-the-us-homeland-dhs-official_5286815.html,1
1103386184,15,0.630705394,CHN,RUS,"cincinnatisun.com
russiaherald.com
brazilsun.com","https://www.brazilsun.com/news/273835375/china-receives-first-yuan-settled-lng-cargo
https://www.cincinnatisun.com/news/273835375/china-receives-first-yuan-settled-lng-cargo
https://www.russiaherald.com/news/273835375/china-receives-first-yuan-settled-lng-cargo",3
1103909940,15,0.007231638,CHN,AUS,"canberratimes.com.au
begadistrictnews.com.au
katherinetimes.com.au","https://www.begadistrictnews.com.au/story/8204990/chinese-made-drones-suspended-in-home-affairs-abf/?cs=32495
https://www.canberratimes.com.au/story/8204990/chinese-made-drones-suspended-in-home-affairs-abf/?cs=14329
https://www.katherinetimes.com.au/story/8204990/chinese-made-drones-suspended-in-home-affairs-abf/",3
1103386502,15,0.350886717,CHN,DEU,"dailymirror.lk
nagalandpost.com","https://nagalandpost.com/index.php/china-becomes-worlds-biggest-exporter-of-cars-after-overtaking-japan/
https://www.dailymirror.lk/breaking_news/China-overtakes-Japan-to-become-worlds-biggest-exporter-of-cars/108-259517",2
1103686053,15,0.330023028,CHN,JPN,"msn.com
yahoo.com
standard.co.uk","https://ca.style.yahoo.com/g7-issues-condemnation-china-intensifies-174731343.html
https://www.msn.com/en-us/news/world/g7-issues-condemnation-of-china-as-it-intensifies-response-to-beijing/ar-AA1bs7p8
https://www.standard.co.uk/news/world/g7-summit-china-beijing-ukraine-war-taiwan-b1082555.html",3
1102412595,15,0.226357721,CHN,USA,"yahoo.com
statesman.com","https://news.yahoo.com/u-house-republicans-celebrate-border-120117759.html
https://www.statesman.com/story/news/politics/2023/05/15/border-security-what-us-representatives-from-texas-say-about-hr2/70216739007/
https://www.yahoo.com/lifestyle/u-house-republicans-celebrate-border-120117759.html",3
1103687510,15,0.268398268,CHN,CHN,akipress.com,https://akipress.com/news:709817:President_Japarov_returns_to_Bishkek_upon_conclusion_of_state_visit_to_China/,1
1104642593,15,0.096156135,RUS,CHN,"finanznachrichten.de
prnewswire.com
itnewsonline.com","http://www.itnewsonline.com/PRNewswire/The-Future-of-Nuclear-SMRs-IDTechEx-Asks-If-Start-ups-Will-Disrupt-Established-Players/922499
https://www.finanznachrichten.de/nachrichten-2023-05/59176764-the-future-of-nuclear-smrs-idtechex-asks-if-start-ups-will-disrupt-established-players-008.htm
https://www.prnewswire.com/news-releases/the-future-of-nuclear-smrs-idtechex-asks-if-start-ups-will-disrupt-established-players-301833195.html",3
1103970462,15,0.907216495,CHN,COD,"aljazeera.com
theeastafrican.co.ke","https://www.aljazeera.com/news/2023/5/22/drc-leader-to-visit-china-this-week-minerals-trade-deal-signing-expected
https://www.theeastafrican.co.ke/tea/business/tshisekedi-set-for-china-visit-minerals-deal-in-the-offing-4243242",2
1103689283,15,0.047592541,CHN,THA,"benzinga.com
financialcontent.com
streetinsider.com","https://markets.financialcontent.com/stocks/article/newsfile-2023-5-20-diguni-web60-introduces-global-tour-summit-in-bangkok-station-with-innovation-in-ecosystem
https://www.benzinga.com/pressreleases/23/05/32499282/diguni-web6-0-introduces-global-tour-summit-in-bangkok-station-with-innovation-in-ecosystem
https://www.streetinsider.com/Newsfile/Diguni+Web6.0+Introduces+Global+Tour+Summit+in+Bangkok+Station+with+Innovation+in+Ecosystem/21695936.html",3
1104357872,15,0.972491909,USA,CHN,"kyodonews.net
mainichi.jp","https://english.kyodonews.net:443/news/2023/05/37ef38c2e6cb-new-chinese-envoy-arrives-in-us-after-biden-hints-at-thaw.html
https://mainichi.jp/english/articles/20230524/p2g/00m/0in/013000c",2
1103267796,15,0.650316267,CHN,UKR,"brazilsun.com
argentinastar.com","https://www.argentinastar.com/news/273835780/zelensky-asks-g7-for-peace-summit-without-russia-ft
https://www.brazilsun.com/news/273835780/zelensky-asks-g7-for-peace-summit-without-russia-ft",2
1102860044,15,0.454339011,CHN,JPN,taipeitimes.com,https://www.taipeitimes.com/News/biz/archives/2023/05/18/2003799983,1
1102932609,15,0.293580078,CHN,KAZ,menafn.com,https://menafn.com/1106263302/Kazakhstan-China-Sign-Memorandum-Of-Cooperation-In-Field-Of-Energy,1
1104618315,15,0.068768289,CHN,SGP,"yahoo.com
bloomberg.com
afr.com","https://news.yahoo.com/singapore-says-aspects-us-china-032122043.html
https://www.afr.com/policy/foreign-affairs/singapore-warns-us-china-rift-appears-insurmountable-20230525-p5dbaq
https://www.bloomberg.com/news/articles/2023-05-25/singapore-says-aspects-of-us-china-rift-appear-insurmountable",3
1105579126,15,0.010729167,CHN,THA,"marketscreener.com
gdnonline.com
dealstreetasia.com","https://www.dealstreetasia.com/stories/china-great-wall-motor-thailand-345738
https://www.gdnonline.com/Details/1243044/Chinas-Great-Wall-Motor-plans-EV-battery-assembly,-research-in-Thailand
https://www.marketscreener.com/quote/stock/GREAT-WALL-MOTOR-COMPANY-9823313/news/China-s-Great-Wall-Motor-plans-EV-battery-assembly-research-in-Thailand-43983644/",3
1103601010,15,0.007025761,CHN,EGY,wionews.com,https://www.wionews.com/india-news/china-to-boycott-g20-meet-in-indias-j-k-saudi-arabia-egypt-turkey-skip-registration-594356,3
1103107041,15,0.040549828,UKR,CHN,wn.com,https://article.wn.com/view/2023/05/18/visiting_ukraine_china_x27s_envoy_urged_all_sides_to_create_/,1
1104158842,15,0.058724397,CHN,AUS,"hollywoodreporter.com
hellenicshippingnews.com","https://www.hellenicshippingnews.com/met-coal-series-coal-trading-platforms-role-in-meeting-transparency-needs/
https://www.hollywoodreporter.com/movies/movie-news/cannes-hong-sangsoo-in-our-day-in-water-sell-across-europe-1235497895/",2
1103597385,15,0.985155732,USA,CHN,"zawya.com
thesundaily.my
brecorder.com","https://www.brecorder.com/news/40243197/g7-to-agree-tools-to-counter-chinese-economic-coercion
https://www.thesundaily.my/world/g7-to-agree-tools-to-counter-chinese-economic-coercion-DB10998586
https://www.zawya.com/en/world/china-and-asia-pacific/g7-to-agree-tools-to-counter-chinese-economic-coercion-juhtmjyr",3
1104938907,15,1.016357471,CHN,CHN,"msn.com
yahoo.com","http://www.msn.com/en-us/news/us/5-year-old-children-in-texas-are-being-given-winnie-the-pooh-books-that-teach-them-how-to-survive-a-school-shooting/ar-AA1bJ0vR
https://news.yahoo.com/5-old-children-texas-being-120840228.html
https://www.msn.com/en-us/news/us/5-year-old-children-in-texas-are-being-given-winnie-the-pooh-books-that-teach-them-how-to-survive-a-school-shooting/ar-AA1bJ0vR",3
1105544914,15,0.979166667,CHN,KOR,en.tempo.co,https://en.tempo.co/read/1731691/indonesia-aims-to-stop-exporting-lng-state-official-says,1
1104850632,15,0.296402878,VNM,CHN,talkvietnam.com,"https://www.talkvietnam.com/tag/conducted-susceptibility-test/
https://www.talkvietnam.com/tag/conductive-hearing-test/
https://www.talkvietnam.com/tag/who-conducted-pokhran-test/",3
1103064926,15,0.750809061,CHN,CHN,biztoc.com,https://biztoc.com/x/244159dca94cebec,1
1103326939,15,0.008551032,TWN,CHN,"leadertelegram.com
gwinnettdailypost.com
news-daily.com","https://www.gwinnettdailypost.com/news/world_nation/us-agrees-on-taiwan-trade-terms-clouding-plans-for-china-talks/article_4dcb54b8-d296-5f66-83b2-85c2e3c76eeb.html
https://www.leadertelegram.com/news/world/us-agrees-on-taiwan-trade-terms-clouding-plans-for-china-talks/article_a5f5d283-879a-5a87-8c0c-37fecd580faf.html
https://www.news-daily.com/news/world_nation/us-agrees-on-taiwan-trade-terms-clouding-plans-for-china-talks/article_aa4fbaa3-5867-5406-9d67-ef8cfbb7a329.html",3
1103326077,15,0.160474249,CHN,FRA,"shanghaisun.com
nigeriasun.com
parisguardian.com","https://www.nigeriasun.com/news/273835797/africas-energy-future-and-the-fight-over-the-eacop-pipeline
https://www.parisguardian.com/news/273835797/africas-energy-future-and-the-fight-over-the-eacop-pipeline
https://www.shanghaisun.com/news/273835797/africas-energy-future-and-the-fight-over-the-eacop-pipeline",3
1103236574,15,0.465622848,VNM,CHN,"manilatimes.net
msn.com","https://www.manilatimes.net/2023/05/19/opinion/columns/vietnams-militarization-of-the-spratlys-kalayaan/1892163
https://www.msn.com/en-ph/news/opinion/vietnam-s-militarization-of-the-spratlys-kalayaan/ar-AA1bn0Q4
https://www.msn.com/en-ph/news/opinion/vietnams-militarization-of-the-spratlys-kalayaan/ar-AA1bn0Q4",3
1104922225,15,0.030287818,CHN,IND,thehindu.com,https://www.thehindu.com/news/national/other-states/illegal-encroachments-in-name-of-land-jihad-will-not-be-allowed-in-uttarakhand-dhami/article66896362.ece,1
1104607842,15,0.714317302,USA,CHN,chinadaily.com.cn,"http://africa.chinadaily.com.cn/a/202305/25/WS646e9ecea310b6054fad4f03.html
http://europe.chinadaily.com.cn/a/202305/25/WS646e9ecea310b6054fad4f03.html
http://usa.chinadaily.com.cn/a/202305/25/WS646e9ecea310b6054fad4f03.html",3
1102335409,15,0.584363515,LKA,CHN,ft.lk,https://www.ft.lk/shippingaviation/Hambantota-International-Port-launches-Duty-Free-Complex/21-748294,1
1104132969,15,0.502255023,USA,CHN,"globalsecurity.org
macrobusiness.com.au","https://www.globalsecurity.org/wmd/library/news/china/2023/05/china-230522-presstv01.htm
https://www.macrobusiness.com.au/2023/05/china-grovelling-is-not-maturity-it-is-treason/",2
1103101220,15,0.075110075,CHN,KGZ,ecns.cn,http://www.ecns.cn/news/politics/2023-05-18/detail-ihcpmkqz3543528.shtml,1
1104130043,15,0.3594412,CHN,USA,"mdjonline.com
irishtimes.com
swoknews.com","https://www.irishtimes.com/technology/2023/05/23/tiktok-sues-montana-over-unconstitutional-state-ban/
https://www.mdjonline.com/tribune/business/tiktok-sues-montana-to-block-first-statewide-ban-of-app/article_2b68c93f-cc68-51d7-b60c-3536703e163b.html
https://www.swoknews.com/ap/national/tiktok-sues-montana-to-block-first-statewide-ban-of-app/article_56ec75fe-cfe2-5371-8de4-6da01286e210.html",3
1102667010,15,0.208185053,KAZ,CHN,chinadaily.com.cn,"http://www.chinadaily.com.cn/a/202305/16/WS64636f0ba310b6054fad34c6.html
https://global.chinadaily.com.cn/a/202305/16/WS64636f0ba310b6054fad34c6.html
https://www.chinadaily.com.cn/a/202305/16/WS64636f0ba310b6054fad34c6.html",3
1104115676,15,0.032810271,MYS,CHN,abc.net.au,https://www.abc.net.au/news/2023-05-23/comedian-uncle-roger-silenced-on-chinese-social-media/102381208,1
1104989180,15,0.195519348,CHN,DEU,"shanghainews.net
bignewsnetwork.com
beijingbulletin.com","https://www.beijingbulletin.com/news/273844369/globalink--german-entrepreneurs-seek-business-opportunities-in-e-china
https://www.bignewsnetwork.com/news/273844369/globalink--german-entrepreneurs-seek-business-opportunities-in-e-china
https://www.shanghainews.net/news/273844369/globalink--german-entrepreneurs-seek-business-opportunities-in-e-china",3
1105568450,15,0.01384083,CHN,KOR,"hongkongherald.com
japanherald.com
manilametro.com","https://www.hongkongherald.com/news/273847546/china-south-korea-seek-to-expand-cooperation-in-chip-sector
https://www.japanherald.com/news/273847546/china-south-korea-seek-to-expand-cooperation-in-chip-sector
https://www.manilametro.com/news/273847546/china-south-korea-seek-to-expand-cooperation-in-chip-sector",3
1102335036,15,0.953740157,CHN,USA,"shanghaisun.com
beijingbulletin.com","https://www.beijingbulletin.com/news/273831474/philippines-marks-claim-to-disputed-territory
https://www.shanghaisun.com/news/273831432/philippines-marks-its-claim-to-disputed-territory
https://www.shanghaisun.com/news/273831474/philippines-marks-claim-to-disputed-territory",3
1105124797,15,0.732791878,CHN,CHN,nytimes.com,https://www.nytimes.com/2023/05/27/world/asia/china-covid-lockdowns-economy.html,3
